mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__penalty,param_clf__solver,param_pre__txt__tfidf__max_features,param_pre__txt__tfidf__ngram_range,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.6738551457722982,0.018524556554625496,0.2967362403869629,0.026981125337530085,0.5,,l2,liblinear,10000,"(1, 1)","{'clf__C': 0.5, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'liblinear', 'pre__txt__tfidf__max_features': 10000, 'pre__txt__tfidf__ngram_range': (1, 1)}",0.9214269060387037,0.9190643274853801,0.9227357609710551,0.921075664831713,0.0015192945180905815,20,0.930017011790931,0.932612654955643,0.9297772567409144,0.9308023078291628,0.0012838453073400417
1.4183742205301921,0.03807585706190182,0.4414866765340169,0.03945388746712214,0.5,,l2,liblinear,10000,"(1, 2)","{'clf__C': 0.5, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'liblinear', 'pre__txt__tfidf__max_features': 10000, 'pre__txt__tfidf__ngram_range': (1, 2)}",0.919726630371829,0.9192647743136343,0.9194202898550725,0.9194705648468453,0.0001918739789915969,25,0.9287672831223382,0.9318221650990244,0.9277894246447705,0.9294596242887111,0.0017176051371671944
0.6863211790720621,0.034536800190930333,0.2736027240753174,0.011227243017116174,0.5,,l2,liblinear,20000,"(1, 1)","{'clf__C': 0.5, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'liblinear', 'pre__txt__tfidf__max_features': 20000, 'pre__txt__tfidf__ngram_range': (1, 1)}",0.9214269060387037,0.9190643274853801,0.9227357609710551,0.921075664831713,0.0015192945180905815,20,0.930017011790931,0.932612654955643,0.9297772567409144,0.9308023078291628,0.0012838453073400417
1.578973929087321,0.13136634722638227,0.4081929524739583,0.015338344812169214,0.5,,l2,liblinear,20000,"(1, 2)","{'clf__C': 0.5, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'liblinear', 'pre__txt__tfidf__max_features': 20000, 'pre__txt__tfidf__ngram_range': (1, 2)}",0.9170607913254124,0.9174375578168362,0.9163300634737449,0.9169428042053313,0.0004597656289702504,32,0.9255843628559828,0.9271123491179202,0.9247423874030335,0.9258130331256454,0.0009809509677443501
0.8297115961710612,0.0672468380521446,0.2609623273213704,0.020050324960138075,0.5,,l2,lbfgs,10000,"(1, 1)","{'clf__C': 0.5, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'pre__txt__tfidf__max_features': 10000, 'pre__txt__tfidf__ngram_range': (1, 1)}",0.9213195011073552,0.9187229563793708,0.9226280779554207,0.9208901784807155,0.0016229052281307172,23,0.9301261366969786,0.9323308270676691,0.9297227595099935,0.9307265744248804,0.0011462687861538443
1.5671447118123372,0.04728848623898777,0.4549977779388428,0.0953608915446794,0.5,,l2,lbfgs,10000,"(1, 2)","{'clf__C': 0.5, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'pre__txt__tfidf__max_features': 10000, 'pre__txt__tfidf__ngram_range': (1, 2)}",0.9201714749160005,0.9191766484474939,0.9184618948343757,0.9192700060659567,0.0007010481426958025,28,0.928929863461314,0.9318845659539666,0.9275193572800838,0.9294445955651215,0.001818877592665863
0.8335649967193604,0.04004375358425075,0.31427939732869464,0.058840626622981396,0.5,,l2,lbfgs,20000,"(1, 1)","{'clf__C': 0.5, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'pre__txt__tfidf__max_features': 20000, 'pre__txt__tfidf__ngram_range': (1, 1)}",0.9213195011073552,0.9187229563793708,0.9226280779554207,0.9208901784807155,0.0016229052281307172,23,0.9301261366969786,0.9323308270676691,0.9297227595099935,0.9307265744248804,0.0011462687861538443
1.6587342421213787,0.07382013411595044,0.39947017033894855,0.005849989703318315,0.5,,l2,lbfgs,20000,"(1, 2)","{'clf__C': 0.5, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'pre__txt__tfidf__max_features': 20000, 'pre__txt__tfidf__ngram_range': (1, 2)}",0.9174460223992611,0.9173314834084866,0.9164358264081256,0.9170711107386245,0.0004516410304175345,31,0.9261838440111421,0.9269424940521094,0.9247785048352539,0.9259682809661683,0.0008964979652088425
0.6464489301045736,0.02682965855830938,0.2664632797241211,0.0008876360735976936,0.5,balanced,l2,liblinear,10000,"(1, 1)","{'clf__C': 0.5, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'liblinear', 'pre__txt__tfidf__max_features': 10000, 'pre__txt__tfidf__ngram_range': (1, 1)}",0.9093782929399368,0.90527420624508,0.9070680628272252,0.907240187337414,0.0016799011945113167,45,0.925850384893743,0.9282145674467526,0.9257285704887837,0.926597840943093,0.0011442794320852912
1.5113983949025471,0.11194567596438162,0.43825658162434894,0.061885005181668354,0.5,balanced,l2,liblinear,10000,"(1, 2)","{'clf__C': 0.5, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'liblinear', 'pre__txt__tfidf__max_features': 10000, 'pre__txt__tfidf__ngram_range': (1, 2)}",0.9139798981856154,0.9107491856677524,0.9161038961038961,0.913610993319088,0.0022015599112367554,35,0.9362258233141663,0.9381732715283672,0.9366063850623491,0.9370018266349608,0.0008427807800216369
0.6346472104390463,0.020875418374436287,0.26889856656392414,0.0066644589755940455,0.5,balanced,l2,liblinear,20000,"(1, 1)","{'clf__C': 0.5, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'liblinear', 'pre__txt__tfidf__max_features': 20000, 'pre__txt__tfidf__ngram_range': (1, 1)}",0.9093782929399368,0.90527420624508,0.9070680628272252,0.907240187337414,0.0016799011945113167,45,0.925850384893743,0.9282145674467526,0.9257285704887837,0.926597840943093,0.0011442794320852912
1.5252030690511067,0.05924236070869296,0.42244259516398114,0.025770720844002865,0.5,balanced,l2,liblinear,20000,"(1, 2)","{'clf__C': 0.5, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'liblinear', 'pre__txt__tfidf__max_features': 20000, 'pre__txt__tfidf__ngram_range': (1, 2)}",0.9151925078043704,0.9111747851002865,0.9155221559989635,0.9139631496345402,0.0019762590189483903,34,0.9402946160865597,0.9412992434124706,0.940517297543814,0.9407037190142814,0.00043080060312566655
0.9317541122436523,0.04513517329350393,0.2675762176513672,0.028479681552631135,0.5,balanced,l2,lbfgs,10000,"(1, 1)","{'clf__C': 0.5, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'pre__txt__tfidf__max_features': 10000, 'pre__txt__tfidf__ngram_range': (1, 1)}",0.9092106996969298,0.9049619322656866,0.9073540957864433,0.9071755759163532,0.0017391392850509089,47,0.9258601407802118,0.9277211443604078,0.9256383258752303,0.9264065370052833,0.0009339681781261688
1.6516212622324626,0.06908952359035617,0.3931589126586914,0.012648082576434695,0.5,balanced,l2,lbfgs,10000,"(1, 2)","{'clf__C': 0.5, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'pre__txt__tfidf__max_features': 10000, 'pre__txt__tfidf__ngram_range': (1, 2)}",0.9139798981856154,0.910204613580086,0.9159849370211661,0.9133898162622892,0.0023964115225412167,36,0.9360867860410403,0.9381039435884043,0.9364758111901809,0.9368888469398752,0.000873758181884829
0.8541073004404703,0.04148588544659751,0.27562109629313153,0.011354830362706144,0.5,balanced,l2,lbfgs,20000,"(1, 1)","{'clf__C': 0.5, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'pre__txt__tfidf__max_features': 20000, 'pre__txt__tfidf__ngram_range': (1, 1)}",0.9092106996969298,0.9049619322656866,0.9073540957864433,0.9071755759163532,0.0017391392850509089,47,0.9258601407802118,0.9277211443604078,0.9256383258752303,0.9264065370052833,0.0009339681781261688
1.8599477608998616,0.09757639323973988,0.42662684122721356,0.02996415936498525,0.5,balanced,l2,lbfgs,20000,"(1, 2)","{'clf__C': 0.5, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'pre__txt__tfidf__max_features': 20000, 'pre__txt__tfidf__ngram_range': (1, 2)}",0.9154306531355711,0.9110097719869706,0.9160404249805649,0.9141602833677022,0.0022416135402616084,33,0.9401564537157757,0.9414373288117908,0.9402333311607899,0.9406090378961188,0.000586530428950061
0.6795072555541992,0.022072378420495996,0.26541948318481445,0.01723556838995694,1.0,,l2,liblinear,10000,"(1, 1)","{'clf__C': 1.0, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'liblinear', 'pre__txt__tfidf__max_features': 10000, 'pre__txt__tfidf__ngram_range': (1, 1)}",0.928054995851606,0.9242658423493045,0.929780935464772,0.9273672578885609,0.00230344678651065,9,0.9436215957955089,0.9448894202032277,0.9432272700137305,0.9439127620041557,0.0007091164144693266
1.4309298992156982,0.048698779415843226,0.4020349979400635,0.01748968852919124,1.0,,l2,liblinear,10000,"(1, 2)","{'clf__C': 1.0, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'liblinear', 'pre__txt__tfidf__max_features': 10000, 'pre__txt__tfidf__ngram_range': (1, 2)}",0.9268926420219676,0.9258426966292135,0.9273005773535996,0.9266786386682603,0.0006141129799326645,14,0.9445502141837221,0.946358326379783,0.9459395094070017,0.9456160166568356,0.0007727884997175566
0.7642306486765543,0.09207617781758211,0.2775255839029948,0.007876442108425046,1.0,,l2,liblinear,20000,"(1, 1)","{'clf__C': 1.0, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'liblinear', 'pre__txt__tfidf__max_features': 20000, 'pre__txt__tfidf__ngram_range': (1, 1)}",0.928054995851606,0.9242658423493045,0.929780935464772,0.9273672578885609,0.00230344678651065,9,0.9436215957955089,0.9448894202032277,0.9432272700137305,0.9439127620041557,0.0007091164144693266
1.5260225931803386,0.08302313019037798,0.4435153007507324,0.01816754603003499,1.0,,l2,liblinear,20000,"(1, 2)","{'clf__C': 1.0, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'liblinear', 'pre__txt__tfidf__max_features': 20000, 'pre__txt__tfidf__ngram_range': (1, 2)}",0.9269325803035652,0.9240193191188597,0.9268006109740337,0.9259175034654862,0.0013432998762543883,16,0.9448501038883942,0.9467181467181467,0.94544375185515,0.9456706674872303,0.0007793219409671655
0.8628075917561849,0.04765075900580931,0.2893687089284261,0.016538537163326532,1.0,,l2,lbfgs,10000,"(1, 1)","{'clf__C': 1.0, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'pre__txt__tfidf__max_features': 10000, 'pre__txt__tfidf__ngram_range': (1, 1)}",0.9278179447670973,0.9242658423493045,0.9295607908133064,0.9272148593099027,0.0022033162672993236,11,0.9437275985663083,0.9448894202032277,0.9429952844266698,0.9438707677320686,0.0007798763331569851
1.7749836444854736,0.01946289144146723,0.4106961091359456,0.046824744456930405,1.0,,l2,lbfgs,10000,"(1, 2)","{'clf__C': 1.0, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'pre__txt__tfidf__max_features': 10000, 'pre__txt__tfidf__ngram_range': (1, 2)}",0.9271288531947561,0.9258426966292135,0.92775486152033,0.9269088037814331,0.0007959941167841729,13,0.9443684179211043,0.9465339452822317,0.945770581582237,0.9455576482618576,0.000896802704851592
0.9413604736328125,0.036384401050806696,0.27501122156778973,0.014842550862737839,1.0,,l2,lbfgs,20000,"(1, 1)","{'clf__C': 1.0, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'pre__txt__tfidf__max_features': 20000, 'pre__txt__tfidf__ngram_range': (1, 1)}",0.9278179447670973,0.9242658423493045,0.9295607908133064,0.9272148593099027,0.0022033162672993236,11,0.9437275985663083,0.9448894202032277,0.9429952844266698,0.9438707677320686,0.0007798763331569851
1.9624907970428467,0.014050825828409802,0.44741352399190265,0.06593179608362412,1.0,,l2,lbfgs,20000,"(1, 2)","{'clf__C': 1.0, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'pre__txt__tfidf__max_features': 20000, 'pre__txt__tfidf__ngram_range': (1, 2)}",0.9268579492003763,0.9241281809613572,0.9268006109740337,0.9259289137119224,0.001273525486531684,15,0.9444642221431114,0.9466745843230404,0.9457180187670745,0.9456189417444087,0.0009050920520147213
0.7150259017944336,0.09373216021892598,0.29648788770039874,0.006248174235862147,1.0,balanced,l2,liblinear,10000,"(1, 1)","{'clf__C': 1.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'liblinear', 'pre__txt__tfidf__max_features': 10000, 'pre__txt__tfidf__ngram_range': (1, 1)}",0.9132932880647688,0.908237747653806,0.9101796407185628,0.910570225479046,0.002082312745172327,43,0.9374754741661216,0.9387488572547995,0.9376715013720109,0.937965277597644,0.0005598240650377641
1.4325650533040364,0.04801853441678987,0.41075563430786133,0.02313464033972125,1.0,balanced,l2,liblinear,10000,"(1, 2)","{'clf__C': 1.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'liblinear', 'pre__txt__tfidf__max_features': 10000, 'pre__txt__tfidf__ngram_range': (1, 2)}",0.9198705501618123,0.9152235719824244,0.9206144313927972,0.918569517845678,0.002385351841457987,29,0.9490710666493439,0.9495618305744888,0.9483318187719071,0.9489882386652466,0.0005055542271176736
0.6599610646565756,0.01721628034409892,0.2661294937133789,0.0026797315882801038,1.0,balanced,l2,liblinear,20000,"(1, 1)","{'clf__C': 1.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'liblinear', 'pre__txt__tfidf__max_features': 20000, 'pre__txt__tfidf__ngram_range': (1, 1)}",0.9132932880647688,0.908237747653806,0.9101796407185628,0.910570225479046,0.002082312745172327,43,0.9374754741661216,0.9387488572547995,0.9376715013720109,0.937965277597644,0.0005598240650377641
1.435071547826131,0.031087568866085814,0.42529042561848956,0.0415042685974228,1.0,balanced,l2,liblinear,20000,"(1, 2)","{'clf__C': 1.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'liblinear', 'pre__txt__tfidf__max_features': 20000, 'pre__txt__tfidf__ngram_range': (1, 2)}",0.9210933470861269,0.9162904682058558,0.920937419520989,0.9194404116043239,0.0022282558069122048,26,0.9534733022291343,0.9537684537684538,0.9541925465838509,0.953811434193813,0.0002951989139218594
0.8789118925730387,0.0874147607395446,0.28650784492492676,0.013234902692144461,1.0,balanced,l2,lbfgs,10000,"(1, 1)","{'clf__C': 1.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'pre__txt__tfidf__max_features': 10000, 'pre__txt__tfidf__ngram_range': (1, 1)}",0.9128674069235794,0.9083561465258767,0.9107235814679854,0.9106490449724806,0.001842468337284111,41,0.9374141651952129,0.9385328891501731,0.9376020908199935,0.9378497150551265,0.0004891313001770483
1.7680354118347168,0.06876006024127079,0.3908998171488444,0.005182098593510183,1.0,balanced,l2,lbfgs,10000,"(1, 2)","{'clf__C': 1.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'pre__txt__tfidf__max_features': 10000, 'pre__txt__tfidf__ngram_range': (1, 2)}",0.9201501229455157,0.9153199741435035,0.9200774693350549,0.9185158554746913,0.0022600240041578345,30,0.9490027934775548,0.9494936380160998,0.9480586936761459,0.9488517083899334,0.000595475352116575
0.9944599469502767,0.12388536674827873,0.3120423952738444,0.05564112612252437,1.0,balanced,l2,lbfgs,20000,"(1, 1)","{'clf__C': 1.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'pre__txt__tfidf__max_features': 20000, 'pre__txt__tfidf__ngram_range': (1, 1)}",0.9128674069235794,0.9083561465258767,0.9107235814679854,0.9106490449724806,0.001842468337284111,41,0.9374141651952129,0.9385328891501731,0.9376020908199935,0.9378497150551265,0.0004891313001770483
1.8840117454528809,0.09659566510836044,0.43397680918375653,0.005084801415454506,1.0,balanced,l2,lbfgs,20000,"(1, 2)","{'clf__C': 1.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'pre__txt__tfidf__max_features': 20000, 'pre__txt__tfidf__ngram_range': (1, 2)}",0.9211136890951276,0.9164086687306502,0.9205408886027044,0.9193544154761607,0.00209604278225176,27,0.9535968891769281,0.9538979538979538,0.9539895165987187,0.9538281198912002,0.00016772331275035629
0.663383404413859,0.016311667251242213,0.3184064229329427,0.03551132624998815,2.0,,l2,liblinear,10000,"(1, 1)","{'clf__C': 2.0, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'liblinear', 'pre__txt__tfidf__max_features': 10000, 'pre__txt__tfidf__ngram_range': (1, 1)}",0.9326287978863936,0.926975738650012,0.9329508784510577,0.9308518049958211,0.002743945056589022,5,0.9551010528863609,0.9572276747849267,0.954374924361612,0.9555678840109666,0.0012105080802720547
1.4551750818888347,0.07731050455435762,0.4467477003733317,0.059359696375853005,2.0,,l2,liblinear,10000,"(1, 2)","{'clf__C': 2.0, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'liblinear', 'pre__txt__tfidf__max_features': 10000, 'pre__txt__tfidf__ngram_range': (1, 2)}",0.9316606929510155,0.9281358364223364,0.9336673824862801,0.9311546372865441,0.002286419284389234,1,0.9598935333615631,0.9618903362617389,0.9607795666384215,0.9608544787539078,0.0008169105721446676
0.7117507457733154,0.008530758684096126,0.2704869906107585,0.0032486110837455047,2.0,,l2,liblinear,20000,"(1, 1)","{'clf__C': 2.0, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'liblinear', 'pre__txt__tfidf__max_features': 20000, 'pre__txt__tfidf__ngram_range': (1, 1)}",0.9326287978863936,0.926975738650012,0.9329508784510577,0.9308518049958211,0.002743945056589022,5,0.9551010528863609,0.9572276747849267,0.954374924361612,0.9555678840109666,0.0012105080802720547
1.4386701583862305,0.020053252192414994,0.4209148089090983,0.02104327637793957,2.0,,l2,liblinear,20000,"(1, 2)","{'clf__C': 2.0, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'liblinear', 'pre__txt__tfidf__max_features': 20000, 'pre__txt__tfidf__ngram_range': (1, 2)}",0.931046802429439,0.9269455368847574,0.9338410280818658,0.9306111224653542,0.0028318795272961198,8,0.9627971689552961,0.9644780635400908,0.9632183908045977,0.9634978744333281,0.0007141124912991946
1.0708284378051758,0.015367808733983758,0.26825888951619464,0.0037670510343170136,2.0,,l2,lbfgs,10000,"(1, 1)","{'clf__C': 2.0, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'pre__txt__tfidf__max_features': 10000, 'pre__txt__tfidf__ngram_range': (1, 1)}",0.9322929171668668,0.9272923927412571,0.93318991275248,0.9309250742202013,0.0025946652084293505,3,0.9551064859632139,0.9573333333333334,0.9541439806412583,0.9555279333126019,0.0013357160501247416
1.941212813059489,0.12398225627329663,0.3919053077697754,0.00431907893204882,2.0,,l2,lbfgs,10000,"(1, 2)","{'clf__C': 2.0, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'pre__txt__tfidf__max_features': 10000, 'pre__txt__tfidf__ngram_range': (1, 2)}",0.9315493967267949,0.9281186460949647,0.9336673824862801,0.9311118084360133,0.0022862970817822117,2,0.9598935333615631,0.9620115116631324,0.960774818401937,0.9608932878088775,0.0008687094918191959
0.94757612546285,0.07977497083966173,0.27922805150349933,0.017275264010520087,2.0,,l2,lbfgs,20000,"(1, 1)","{'clf__C': 2.0, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'pre__txt__tfidf__max_features': 20000, 'pre__txt__tfidf__ngram_range': (1, 1)}",0.9322929171668668,0.9272923927412571,0.93318991275248,0.9309250742202013,0.0025946652084293505,3,0.9551064859632139,0.9573333333333334,0.9541439806412583,0.9555279333126019,0.0013357160501247416
2.1207643349965415,0.07362487581139301,0.41078726450602215,0.010595705895886966,2.0,,l2,lbfgs,20000,"(1, 2)","{'clf__C': 2.0, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'pre__txt__tfidf__max_features': 20000, 'pre__txt__tfidf__ngram_range': (1, 2)}",0.9311576941400667,0.9269455368847574,0.9338095238095238,0.9306375849447827,0.002826241828188683,7,0.9626269956458636,0.9646531896864786,0.9630391385881072,0.9634397746401498,0.0008743559561960071
0.7380887667338053,0.04267733774587082,0.26905067761739093,0.0012131483641427037,2.0,balanced,l2,liblinear,10000,"(1, 1)","{'clf__C': 2.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'liblinear', 'pre__txt__tfidf__max_features': 10000, 'pre__txt__tfidf__ngram_range': (1, 1)}",0.9153377414754311,0.9118942731277533,0.9128973895063324,0.9133764680365056,0.0014460303694181723,37,0.9490842966619042,0.9506389051047545,0.9500064926632905,0.9499098981433164,0.0006383310158071639
1.4539307753245037,0.08031799304507045,0.38144564628601074,0.01771591504435554,2.0,balanced,l2,liblinear,10000,"(1, 2)","{'clf__C': 2.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'liblinear', 'pre__txt__tfidf__max_features': 10000, 'pre__txt__tfidf__ngram_range': (1, 2)}",0.9214551998971591,0.917910447761194,0.9235701461913312,0.9209785979498948,0.0023350101558845962,22,0.9617887750499388,0.9615111856102121,0.9612832571023643,0.9615277392541718,0.00020670851647708116
0.6903351147969564,0.01783571067306793,0.26779715220133465,0.00460908464697995,2.0,balanced,l2,liblinear,20000,"(1, 1)","{'clf__C': 2.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'liblinear', 'pre__txt__tfidf__max_features': 20000, 'pre__txt__tfidf__ngram_range': (1, 1)}",0.9153377414754311,0.9118942731277533,0.9128973895063324,0.9133764680365056,0.0014460303694181723,37,0.9490842966619042,0.9506389051047545,0.9500064926632905,0.9499098981433164,0.0006383310158071639
1.446688175201416,0.0062284470912612275,0.4397110939025879,0.026625093622840323,2.0,balanced,l2,liblinear,20000,"(1, 2)","{'clf__C': 2.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'liblinear', 'pre__txt__tfidf__max_features': 20000, 'pre__txt__tfidf__ngram_range': (1, 2)}",0.9238838429064858,0.9200974733872002,0.9253159708923784,0.9230990957286881,0.0022015222237781957,17,0.967919928140639,0.9668143013030361,0.9662214230670434,0.9669852175035728,0.000703865106376649
1.0398248036702473,0.014120263678528339,0.28608330090840656,0.0084141226127463,2.0,balanced,l2,lbfgs,10000,"(1, 1)","{'clf__C': 2.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'pre__txt__tfidf__max_features': 10000, 'pre__txt__tfidf__ngram_range': (1, 1)}",0.9153377414754311,0.9117532719968899,0.9129198966408268,0.913336970037716,0.0014927754965037004,39,0.9488178747726682,0.950787784477728,0.9500681773910785,0.9498912788804916,0.0008138820036541482
1.9357844988505046,0.07501082553608084,0.39865732192993164,0.0035679418189043226,2.0,balanced,l2,lbfgs,10000,"(1, 2)","{'clf__C': 2.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'pre__txt__tfidf__max_features': 10000, 'pre__txt__tfidf__ngram_range': (1, 2)}",0.9214350006429214,0.9179315667609982,0.9242599000384467,0.9212088224807887,0.0025884767642231697,19,0.9605933569816189,0.9614492006188757,0.9612113402061856,0.9610846326022267,0.00036070134971933043
1.0558484395345051,0.04153797867606684,0.2753276824951172,0.005364532102149054,2.0,balanced,l2,lbfgs,20000,"(1, 1)","{'clf__C': 2.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'pre__txt__tfidf__max_features': 20000, 'pre__txt__tfidf__ngram_range': (1, 1)}",0.9153377414754311,0.9117532719968899,0.9129198966408268,0.913336970037716,0.0014927754965037004,39,0.9488178747726682,0.950787784477728,0.9500681773910785,0.9498912788804916,0.0008138820036541482
1.8890712261199951,0.14070027397011367,0.368561585744222,0.1022629356241339,2.0,balanced,l2,lbfgs,20000,"(1, 2)","{'clf__C': 2.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'pre__txt__tfidf__max_features': 20000, 'pre__txt__tfidf__ngram_range': (1, 2)}",0.9239422216540969,0.9200769724182168,0.9251787538304392,0.923065982634251,0.0021729993878584603,18,0.9677874743326489,0.9668143013030361,0.9662214230670434,0.9669410662342428,0.0006455907643205648
